#OBS: UID está desregulado 

Número por área,Área,Complexidade,Tarefa,Condição,Eixo (SAEB),Área.1,Número,UID
,MatCon,,"A palavra Tinta, tem menos sílabas que Calendário",1,,,0.0,2282
,MatCon,,"A palavra Garrafa, tem menos sílabas que jogo",0,,,0.0,2283
,MatCon,,"A palavra Mae, tem menos sílabas que Estojo",1,,,0.0,2284
,MatCon,,"A palavra Panela, tem menos SÍLABAS que CHÁ",0,,,0.0,2285
,MatCon,,"A palavra moto, tem mais sílabas que Telefone",0,,,0.0,2286
,MatCon,,"A palavra Salada, tem mais sílabas que Sal",1,,,0.0,2287
,MatCon,,"A palavra Caixa, tem mais sílabas que Gaveta",0,,,0.0,2288
,MatCon,,"A palavra Escadaria, tem mais sílabas que Chão",1,,,0.0,2289
,MatCon,,"A palavra Ave, tem mais sílabas que PINGUIM",0,,,0.0,2290
,MatCon,,"A palavra Bolacha, tem menos sílabas que cacau",0,,,0.0,2291
,MatCon,,"A palavra Casaco, tem mais sílabas que Capa",1,,,0.0,2292
,MatCon,,"A palavra Peixe, tem menos sílabas que Camarão",1,,,0.0,2293
,MatCon,,"A palavra Jardim, tem mais sílabas que Flor",1,,,0.0,2294
,MatCon,,"A palavra Fruta, tem menos sílabas que Verdura",1,,,0.0,2295
,MatCon,,"A palavra Suco, tem mais sílabas que Refrigerante",0,,,0.0,2296
,MatCon,,"A palavra Leão, tem menos sílabas que rato",0,,,0.0,2297
,MatCon,,"A palavra Lanterna, tem mais sílabas que fogo",1,,,0.0,2298
,MatCon,,"A palavra GARAGEM, tem menos sílabas que sala",0,,,0.0,2299
,MatCon,,"A palavra GIRAFA, tem mais sílabas que Pato",1,,,0.0,2300
,MatCon,,"A palavra TATU, tem menos SÍLABAS que Rosa",1,,,0.0,2301
,MatCon,,"A palavra Fantasma, tem mais sílabas que filme",1,,,0.0,2302
,MatCon,,"A palavra Lobo, tem menos sílabas que Papagaio",0,,,0.0,2303
,MatCon,,"A palavra Vaca, tem mais sílabas FORMIGA ",0,,,0.0,2304
,MatCon,,"A palavra CAJÚ, tem mais SÍLABAS que Acerola",0,,,0.0,2305
,MatCon,,"A palavra Convento, tem mais sílabas que Papa",1,,,0.0,2306
,MatCon,,"A palavra PERFUME, tem mais SÍLABAS que Meia",1,,,0.0,2307
,MatCon,,"A palavra ABAJUR, tem mais SÍLABAS que Ventilador ",0,,,0.0,2308
,MatCon,,"A palavra Tesoura, tem menos sílabas que Faca",0,,,0.0,2309
,MatCon,,"A palavra RODA, tem menos sílabas que FUTEBOL",1,,,0.0,2310
,MatCon,,"A palavra Tigela, tem mais sílabas que Prato",1,,,0.0,2311
,MatCon,,"A palavra OLIMPÍADA, tem menos sílabas que TROFÉU",0,,,0.0,2312
,MatCon,,"A palavra lápis, tem mais sílabas que Cartolina",0,,,0.0,2313
,MatCon,,"A palavra TINTA, tem menos sílabas que Pintura",1,,,0.0,2314
,MatCon,,"A palavra Salgado, tem mais sílabas que BOLO",1,,,0.0,2315
,MatCon,,"A palavra Café, tem mais sílabas que Cereja",0,,,0.0,2316
,MatCon,,"A palavra Vidro, tem mais sílabas que Palmito",0,,,0.0,2317
,MatCon,,"A palavra Baleia, tem menos sílabas que Balão",0,,,0.0,2318
,MatCon,,"A palavra Montanha, tem mais sílabas que Terra",1,,,0.0,2319
,MatCon,,"A palavra Sombra, tem mais sílabas que Luz",1,,,0.0,2320
1.0,Química,Baixa,A água pura ferve a 100°C ao nível do mar,1,Matéria e energia,,,2321
2.0,Química,Baixa,"O átomo é constituído por prótons, elétrons e nêutrons",1,Matéria e energia,,,2322
3.0,Química,Baixa,Uma mistura homogênia possui uma única fase,1,Matéria e energia,,,2323
4.0,Química,Baixa,O oxigênio é necessário para a combustão,1,Matéria e energia,,,2324
5.0,Química,Baixa,"A água pode ser encontrada em estado sólido, líquido e gasoso",1,Matéria e energia,,,2325
6.0,Química,Baixa,O limão contém substâncias ácidas,1,Matéria e energia,,,2326
7.0,Química,Baixa,A luz é considerada uma forma de energia,1,Matéria e energia,,,2327
8.0,Química,Baixa,Podemos separar misturas usando métodos como filtração,1,Matéria e energia,,,2328
9.0,Química,Baixa,A temperatura mostra se as partículas estão mais rápidas ou lentas,1,Matéria e energia,,,2329
10.0,Química,Baixa,O calor sempre vai de um lugar mais quente para um lugar mais frio,1,Matéria e energia,,,2330
11.0,Química,Baixa,O ouro é um elemento químico,1,Matéria e energia,,,2331
12.0,Química,Baixa,A ar que respiramos é uma mistura de diferentes gases,1,Matéria e energia,,,2332
13.0,Química,Baixa,Uma parte do ar que respiramos é oxigênio,1,Matéria e energia,,,2333
14.0,Química,Baixa,"O calor pode passar tocando, pelo ar ou pela luz",1,Matéria e energia,,,2334
15.0,Química,Baixa,Os metais são bons condutores de eletricidade,1,Matéria e energia,,,2335
16.0,Química,Baixa,Metais conduzem eletricidade melhor que madeira,1,Matéria e energia,,,2336
17.0,Química,Baixa,"A energia muda de forma, mas nunca desaparece",1,Matéria e energia,,,2337
18.0,Química,Baixa,Os metais não conseguem passar o calor facilmente,1,Matéria e energia,,,2338
19.0,Química,Baixa,"Quanto mais tempo a água ferve, mais quente ela fica",1,Matéria e energia,,,2339
20.0,Química,Baixa,Tudo o que existe é feito de pequenas partículas chamadas átomos,1,Matéria e energia,,,2340
21.0,Química,Baixa,A água só existe no estado líquido na Terra,0,Matéria e energia,,,2341
22.0,Química,Baixa,O sal de cozinha é insolúvel em água,0,Matéria e energia,,,2342
23.0,Química,Baixa,"Quando as partículas do ar esquentam, param de se mexer",0,Matéria e energia,,,2343
24.0,Química,Baixa,A água é um péssimo solvente,0,Matéria e energia,,,2344
25.0,Química,Baixa,A eletricidade só existe quando vemos faíscas ou raios,0,Matéria e energia,,,2345
26.0,Química,Baixa,O calor é uma coisa que entra e sai dos corpos como um líquido,0,Matéria e energia,,,2346
27.0,Química,Baixa,A eletricidade vem do movimento dos nêutrons nos fios,0,Matéria e energia,,,2347
28.0,Química,Baixa,Partículas com cargas opostas se repelem,0,Matéria e energia,,,2348
29.0,Química,Baixa,A fusão é a passagemda matéria do estado líquido para o gasoso,0,Matéria e energia,,,2349
30.0,Química,Baixa,O frio é um tipo de energia que entra nos corpos quentes,0,Matéria e energia,,,2350
31.0,Química,Baixa,Misturas heterogênias apresentam uma única  fase,0,Matéria e energia,,,2351
32.0,Química,Baixa," Os gáses têm forma própria, igual a uma pedra",0,Matéria e energia,,,2352
33.0,Química,Baixa,O ferro é um não-metal,0,Matéria e energia,,,2353
34.0,Química,Baixa,Todos os materiais conduzem eletricidade,0,Matéria e energia,,,2354
35.0,Química,Baixa,A água ferve e congela na mesma temperatura,0,Matéria e energia,,,2355
36.0,Química,Baixa,A água é um composto orgânico,0,Matéria e energia,,,2356
37.0,Química,Baixa,Os elétrons são partículas com carga neutra,0,Matéria e energia,,,2357
38.0,Química,Baixa,Os nêutrons são  árticulas com carga positiva,0,Matéria e energia,,,2358
39.0,Química,Baixa,Os prótons são partículas com carga negativa,0,Matéria e energia,,,2359
40.0,Química,Baixa,O oxigênio não é essencial para a combustão,0,Matéria e energia,,,2360
1.0,Biologia,Baixa,As plantas  precisam de luz solar para realizarem a fotossíntese,1,Vida e Evolução,,,2361
2.0,Biologia,Baixa,O sangue humano  em condições saudáveis é vermelho,1,Vida e Evolução,,,2362
3.0,Biologia,Baixa,A respiração celular ocorre dentro das mitocôndrias. ,1,Vida e Evolução,,,2363
4.0,Biologia,Baixa,O ferro é um metal encontrado no sangue humano. ,1,Vida e Evolução,,,2364
5.0,Biologia,Baixa,Todos os répteis são animais de sangue frio. ,1,Vida e Evolução,,,2365
6.0,Biologia,Baixa,Os mamíferos possuem glândulas mamárias,1,Vida e Evolução,,,2366
7.0,Biologia,Baixa,As plantas são seres vivos,1,Vida e Evolução,,,2367
8.0,Biologia,Baixa,"Os seres vivos nascem, crescem e morrem",1,Vida e Evolução,,,2368
9.0,Biologia,Baixa,O DNA carrega as informações genéticas dos seres vivos,1,Vida e Evolução,,,2369
10.0,Biologia,Baixa,Os seres vivos são formados por pequenas unidades chamadas células,1,Vida e Evolução,,,2370
11.0,Biologia,Baixa,A clorofila é o pigmento responsável pela cor verde das plantas,1,Vida e Evolução,,,2371
12.0,Biologia,Baixa,Os fungos se alimentam por absorção de nutrientes do ambiente,1,Vida e Evolução,,,2372
13.0,Biologia,Baixa,A pele é o maior órgão do corpo humano,1,Vida e Evolução,,,2373
14.0,Biologia,Baixa,Alguns animais se alimentam apenas de plantas,1,Vida e Evolução,,,2374
15.0,Biologia,Baixa,Os peixes respiram principalmente por meio de brânquias,1,Vida e Evolução,,,2375
16.0,Biologia,Baixa,Os anticorpos são produzidos pelo sistema imunológico  e ombater invasores,1,Vida e Evolução,,,2376
17.0,Biologia,Baixa,O pâncreas é responsável pela produção  do hormônio chamado insulina,1,Vida e Evolução,,,2377
18.0,Biologia,Baixa,A fotossíntese libera oxigênio como subproduto,1,Vida e Evolução,,,2378
19.0,Biologia,Baixa,A hemoglobina é a proteína do sangue que  transporta de oxigênio,1,Vida e Evolução,,,2379
20.0,Biologia,Baixa,As bactérias podem ser encontradas quase em todos os ambientes da Terra,1,Vida e Evolução,,,2380
21.0,Biologia,Baixa,As plantas absorvem nutrientes diretamente do ar,0,Vida e Evolução,,,2381
22.0,Biologia,Baixa,O coração humano é responsável pela produção de oxigênio,0,Vida e Evolução,,,2382
23.0,Biologia,Baixa,Plantas conseguem andar de um lugar para outro sozinhas,0,Vida e Evolução,,,2383
24.0,Biologia,Baixa,A fotossíntese ocorre nas raízes das plantas,0,Vida e Evolução,,,2384
25.0,Biologia,Baixa,Os insetos respiram pelos pulmões,0,Vida e Evolução,,,2385
26.0,Biologia,Baixa,O cérebro fica guardado dentro do peito,0,Vida e Evolução,,,2386
27.0,Biologia,Baixa,Os mamíferos botam ovos como regra geral,0,Vida e Evolução,,,2387
28.0,Biologia,Baixa,A hemoglobina é encontrada apenas nos músculos,0,Vida e Evolução,,,2388
29.0,Biologia,Baixa,As algas precisam de solo fértil para sobreviver,0,Vida e Evolução,,,2389
30.0,Biologia,Baixa,As células vegetais não possuem mitocôndrias,0,Vida e Evolução,,,2390
31.0,Biologia,Baixa,As células procariontes possuem núcleo definido,0,Vida e Evolução,,,2391
32.0,Biologia,Baixa,As folhas das plantas crescem debaixo da terra,0,Vida e Evolução,,,2392
33.0,Biologia,Baixa,Peixes têm pelos macios igual a um gato,0,Vida e Evolução,,,2393
34.0,Biologia,Baixa,Os pulmões têm como principal função bombear sangue,0,Vida e Evolução,,,2394
35.0,Biologia,Baixa,Pedras e rochas são tipos de animais que não se mexem,0,Vida e Evolução,,,2395
36.0,Biologia,Baixa,Maioria das aves são incapazes de voar,0,Vida e Evolução,,,2396
37.0,Biologia,Baixa,Os seres humanos possuem dois corações,0,Vida e Evolução,,,2397
38.0,Biologia,Baixa,Os ouvidos são utilizados para enxergar coisas,0,Vida e Evolução,,,2398
39.0,Biologia,Baixa,O estômago é responsável pelos pensamentos,0,Vida e Evolução,,,2399
40.0,Biologia,Baixa,Sentimos o gosto das coisas com os dentes,0,Vida e Evolução,,,2400
1.0,Física,Baixa,A Terra tem o formato parecido com uma esfera,1,Terra e universo,,,2401
2.0,Física,Baixa,O Sol é o centro do nosso Sistema Solar,1,Terra e universo,,,2402
3.0,Física,Baixa,A Lua recebe luz do Sol,1,Terra e universo,,,2403
4.0,Física,Baixa,A Terra completa um giro em torno de si mesma em cerca de um dia,1,Terra e universo,,,2404
5.0,Física,Baixa,A sequência de dia e noite acontece porque a Terra gira,1,Terra e universo,,,2405
6.0,Física,Baixa,A Terra se move em volta do Sol,1,Terra e universo,,,2406
7.0,Física,Baixa,Leva um ano para a Terra dar a volta completa no Sol,1,Terra e universo,,,2407
8.0,Física,Baixa,As estrelas que vemos no céu são sóis distantes,1,Terra e universo,,,2408
9.0,Física,Baixa,Os planetas se movem em órbitas ao redor do Sol,1,Terra e universo,,,2409
10.0,Física,Baixa,A gravidade da Terra nos mantém com os pés no chão,1,Terra e universo,,,2410
11.0,Física,Baixa,"O Sistema Solar inclui planetas, luas e o Sol",1,Terra e universo,,,2411
12.0,Física,Baixa,Um eclipse solar acontece quando a Lua fica entre o Sol e a Terra,1,Terra e universo,,,2412
13.0,Física,Baixa,"Durante a noite, é possível ver muitas estrelas no céu escuro",1,Terra e universo,,,2413
14.0,Física,Baixa,A Terra tem um tamanho maior do que a Lua,1,Terra e universo,,,2414
15.0,Física,Baixa,A luz de estrelas muito distantes demoram mais para chegar até nós,1,Terra e universo,,,2415
16.0,Física,Baixa,A Terra tem um campo magnético próprio,1,Terra e universo,,,2416
17.0,Física,Baixa,Existem estrelas de tamanhos e cores diferentes no universo,1,Terra e universo,,,2417
18.0,Física,Baixa,A inclinação da Terra ajuda a causar as estações do ano,1,Terra e universo,,,2418
19.0,Física,Baixa,Nosso Sol faz parte de uma galáxia com muitas estrelas,1,Terra e universo,,,2419
20.0,Física,Baixa,A luz do Sol leva alguns minutos para chegar na Terra,1,Terra e universo,,,2420
21.0,Física,Baixa,O Sol gira em volta da Terra,0,Terra e universo,,,2421
22.0,Física,Baixa,Estrelas cadentes são estrelas se movendo rápido,0,Terra e universo,,,2422
23.0,Física,Baixa,As estrelas estão todas à mesma distância da Terra,0,Terra e universo,,,2423
24.0,Física,Baixa,Os planetas produzem a própria luz,0,Terra e universo,,,2424
25.0,Física,Baixa,Não existe gravidade no vazio do  espaço,0,Terra e universo,,,2425
26.0,Física,Baixa,O Sol e a Lua têm o mesmo tamanho real,0,Terra e universo,,,2426
27.0,Física,Baixa,A Terra se move em linha reta pelo espaço,0,Terra e universo,,,2427
28.0,Física,Baixa,A gravidade só funciona onde tem ar,0,Terra e universo,,,2428
29.0,Física,Baixa,As estrelas são feitas de água,0,Terra e universo,,,2429
30.0,Física,Baixa,Podemos ver buracos negros facilmente no céu,0,Terra e universo,,,2430
31.0,Física,Baixa,Cometas são apenas pedras grandes,0,Terra e universo,,,2431
32.0,Física,Baixa,O céu é azul porque reflete a cor do mar,0,Terra e universo,,,2432
33.0,Física,Baixa,O planeta  Terra é plano,0,Terra e universo,,,2433
34.0,Física,Baixa,A gravidade na Lua é mais forte que na Terra,0,Terra e universo,,,2434
35.0,Física,Baixa,As marés só acontecem por causa do vento,0,Terra e universo,,,2435
36.0,Física,Baixa,A luz viaja devagar no  vazio do espaço,0,Terra e universo,,,2436
37.0,Física,Baixa,Todos os planetas têm ar como a terra,0,Terra e universo,,,2437
38.0,Física,Baixa,Os dias têm a mesma duração em qualquer planeta,0,Terra e universo,,,2438
39.0,Física,Baixa,A superfície da Lua é cheia de rios e árvores,0,Terra e universo,,,2439
40.0,Física,Baixa,Marte é um planeta  de cor azul,0,Terra e universo,,,2440
1.0,Conheciemnto Geral,Baixa,Um ano normalmente é composto por doze meses.,1,,Controle,,2441
2.0,Conheciemnto Geral,Baixa,Cavalos são frequentemente usados para a prática de montaria.,1,,Controle,,2442
3.0,Conheciemnto Geral,Baixa,Cubos de gelo são comumente usados para gelar bebidas.,1,,Controle,,2443
4.0,Conheciemnto Geral,Baixa,Abelhas usam néctar de flores para fazer mel.,1,,Controle,,2444
5.0,Conheciemnto Geral,Baixa,O sol geralmente aparece no céu pela manhã.,1,,Controle,,2445
6.0,Conheciemnto Geral,Baixa,Uma semana é um período que tem sete dias.,1,,Controle,,2446
7.0,Conheciemnto Geral,Baixa,A cor do céu limpo durante o dia é azul.,1,,Controle,,2447
8.0,Conheciemnto Geral,Baixa,Gatos domésticos miam para interagir com pessoas.,1,,Controle,,2448
9.0,Conheciemnto Geral,Baixa,Anéis de casamento são frequentemente feitos de ouro puro.,1,,Controle,,2449
10.0,Conheciemnto Geral,Baixa,O Natal é uma festa comemorada no mês de dezembro.,1,,Controle,,2450
11.0,Conheciemnto Geral,Baixa,Muitos pássaros usam as suas asas para poder voar.,1,,Controle,,2451
12.0,Conheciemnto Geral,Baixa,O açúcar é conhecido por ter um sabor doce.,1,,Controle,,2452
13.0,Conheciemnto Geral,Baixa,O inverno é uma estação do ano geralmente fria.,1,,Controle,,2453
14.0,Conheciemnto Geral,Baixa,Elefantes são conhecidos como animais terrestres muito grandes.,1,,Controle,,2454
15.0,Conheciemnto Geral,Baixa,A madeira utilizada em móveis geralmente vem de árvores.,1,,Controle,,2455
16.0,Conheciemnto Geral,Baixa,Peixes são animais aquáticos que geralmente vivem na água.,1,,Controle,,2456
17.0,Conheciemnto Geral,Baixa,Diamantes lapidados são considerados pedras muito preciosas.,1,,Controle,,2457
18.0,Conheciemnto Geral,Baixa,A Páscoa é uma data que envolve ovos de chocolate.,1,,Controle,,2458
19.0,Conheciemnto Geral,Baixa,O leão é popularmente conhecido como o rei da selva.,1,,Controle,,2459
20.0,Conheciemnto Geral,Baixa,O vidro comum das janelas é geralmente transparente.,1,,Controle,,2460
21.0,Conheciemnto Geral,Baixa,O Dia das Mães é uma tradicional celebração familiar.,1,,Controle,,2461
22.0,Conheciemnto Geral,Baixa,Muitas espécies de macacos vivem no alto das árvores.,1,,Controle,,2462
23.0,Conheciemnto Geral,Baixa,O sal de cozinha tem um sabor caracteristicamente salgado.,1,,Controle,,2463
24.0,Conheciemnto Geral,Baixa,O outono é a estação do ano após o verão.,1,,Controle,,2464
25.0,Conheciemnto Geral,Baixa,Pinguins são aves adaptadas para viver em regiões geladas.,1,,Controle,,2465
26.0,Conheciemnto Geral,Baixa,A borracha natural é um material que vem da seringueira.,1,,Controle,,2466
27.0,Conheciemnto Geral,Baixa,O Ano Novo é uma celebração realizada em janeiro.,1,,Controle,,2467
28.0,Conheciemnto Geral,Baixa,Cobras se movem pelo chão rastejando rapidamente.,1,,Controle,,2468
29.0,Conheciemnto Geral,Baixa,A Terra é o planeta conhecido como o lugar onde vivemos.,1,,Controle,,2469
30.0,Conheciemnto Geral,Baixa,Coelhos são animais que gostam de comer cenouras.,1,,Controle,,2470
31.0,Conheciemnto Geral,Baixa,Golfinhos emitem diferentes sons para poder se comunicar.,1,,Controle,,2471
32.0,Conheciemnto Geral,Baixa,O vinagre comum é bastante usado para temperar saladas.,1,,Controle,,2472
33.0,Conheciemnto Geral,Baixa,A primavera é a estação do ano antes do verão.,1,,Controle,,2473
34.0,Conheciemnto Geral,Baixa,Ursos selvagens vivem em regiões de florestas e montanhas.,1,,Controle,,2474
35.0,Conheciemnto Geral,Baixa,Formigas operárias costumam andar organizadas em fileiras.,1,,Controle,,2475
36.0,Conheciemnto Geral,Baixa,O Halloween é uma festa popular celebrada em outubro.,1,,Controle,,2476
37.0,Conheciemnto Geral,Baixa,Sapos emitem um som característico chamado coaxar.,1,,Controle,,2477
38.0,Conheciemnto Geral,Baixa,Tigres são felinos que possuem listras escuras na pelagem.,1,,Controle,,2478
39.0,Conheciemnto Geral,Baixa,A África é reconhecida como um extenso continente.,1,,Controle,,2479
40.0,Conheciemnto Geral,Baixa,Zebras são animais conhecidos por terem listras pretas e brancas.,1,,Controle,,2480
41.0,Conheciemnto Geral,Baixa,O verão é uma estação do ano tipicamente quente.,1,,Controle,,2481
42.0,Conheciemnto Geral,Baixa,Lobos são animais que costumam viver em matilhas.,1,,Controle,,2482
43.0,Conheciemnto Geral,Baixa,A lã usada em roupas quentes vem de ovelhas.,1,,Controle,,2483
